year,city_id,crop_id,altitude,planted_area,harvested_area,production
2021,HSC,X69,High,,,
2021,NTP,X69,High,,,
2021,CHA,X69,High,,,
2021,PIF,X69,High,,,
2021,ILA,X69,High,,,
2021,KEE,X69,High,,,
2021,CYQ,X69,High,0.06,0.06,0.525
2021,CYI,X69,High,,,
2021,NTO,X69,High,28.1,28.1,352.374
2021,KHH,Q1,Low,406.48,406.44,4824.649
2021,YUN,Q1,Low,24.2,24.2,178.657
2021,KIN,Q1,Low,,,
2021,LIE,Q1,Low,,,
2021,MLI,Q1,Low,2.21,2.21,17.762
2021,HUA,Q1,Low,48.13,19.99,74.389
2021,TTT,Q1,Low,5.12,5.12,34.275
2021,TNN,Q1,Low,33.5,33.5,322.215
2021,TPE,Q1,Low,3.2,3.2,18.29
2021,TXG,Q1,Low,11.03,11.03,128.43
2021,PEN,Q1,Low,,,
2021,TYN,Q1,Low,0.16,0.16,0.61
2021,HSQ,Q1,Low,1.69,1.69,15.854
2021,HSC,Q1,Low,,,
2021,NTP,Q1,Low,1.07,,
2021,CHA,Q1,Low,5.16,5.16,32.459
2021,PIF,Q1,Low,2085.42,2068.89,34426.49
2021,ILA,Q1,Low,105.04,96.13,1112.231
2021,KEE,Q1,Low,1.44,1.44,6.627
2021,CYQ,Q1,Low,209.2,208.7,4216.954
2021,CYI,Q1,Low,2.15,2.15,13.8
2021,NTO,Q1,Low,78.92,78.92,683.805
2021,KHH,H4,Low,2.6,2.6,25.192
2021,YUN,H4,Low,87.87,87.12,1747.573
2021,KIN,H4,Low,,,
2021,LIE,H4,Low,,,
2021,MLI,H4,Low,2.54,2.54,33.844
2021,HUA,H4,Low,32.54,24.42,236.929
2021,TTT,H4,Low,20.52,20.52,232.914
2021,TNN,H4,Low,17.79,17.79,283.367
2021,TPE,H4,Low,1.45,1.45,10.745
2021,TXG,H4,Low,2.59,2.59,32.742
2021,PEN,H4,Low,,,
2021,TYN,H4,Low,,,
2021,HSQ,H4,Low,5.81,5.81,70.805
2021,HSC,H4,Low,2.8,2.8,41.37
2021,NTP,H4,Low,6.14,6.14,71.653
2021,CHA,H4,Low,2.9,2.9,34.856
2021,PIF,H4,Low,8.11,8.11,82.016
2021,ILA,H4,Low,2.95,2.95,48.528
2021,KEE,H4,Low,,,
2021,CYQ,H4,Low,263.78,263.68,3835.66
2021,CYI,H4,Low,22.2,22.2,363.63
2021,NTO,H4,Low,2.47,2.27,28.526
2021,KHH,S1,Low,3.16,3.16,80.534
2021,YUN,S1,Low,4.49,4.49,52.6
2021,KIN,S1,Low,,,
2021,LIE,S1,Low,,,
2021,MLI,S1,Low,435.65,435.65,15593.127
2021,HUA,S1,Low,,,
2021,TTT,S1,Low,2.35,2.35,62.176
2021,TNN,S1,Low,2.88,2.88,90.368
2021,TPE,S1,Low,,,
2021,TXG,S1,Low,461.79,460.79,12827.65
2021,PEN,S1,Low,,,
2021,TYN,S1,Low,4.93,4.58,143.598
2021,HSQ,S1,Low,1.19,0.99,20.77
2021,HSC,S1,Low,,,
2021,NTP,S1,Low,0.06,0.06,1.95
2021,CHA,S1,Low,1209.36,1209.36,32332.179
2021,PIF,S1,Low,1.2,0.7,38.172
2021,ILA,S1,Low,0.7,0.69,22.341
2021,KEE,S1,Low,,,
2021,CYQ,S1,Low,9.73,9.73,266.755
2021,CYI,S1,Low,,,
2021,NTO,S1,Low,331.48,331.48,8367.677
2021,KHH,J1,Low,3052.82,3052.82,18211.348
2021,YUN,J1,Low,80.94,79.98,542.13
2021,KIN,J1,Low,0.01,0.01,0.035
2021,LIE,J1,Low,,,
2021,MLI,J1,Low,28.54,28.54,151.919
2021,HUA,J1,Low,0.95,0.81,3.196
2021,TTT,J1,Low,103.31,103.31,677.239
2021,TNN,J1,Low,873.24,873.24,6979.238
2021,TPE,J1,Low,,,
2021,TXG,J1,Low,1856.16,1854.96,10161.605
2021,PEN,J1,Low,,,
2021,TYN,J1,Low,0.1,0.1,0.637
2021,HSQ,J1,Low,1.83,1.83,12.174
2021,HSC,J1,Low,35.5,35.5,203.064
2021,NTP,J1,Low,,,
2021,CHA,J1,Low,872.63,872.63,5771.132
2021,PIF,J1,Low,509.76,503.32,2857.749
2021,ILA,J1,Low,1.76,1.16,7.863
2021,KEE,J1,Low,,,
2021,CYQ,J1,Low,863.29,863.29,5986.03
2021,CYI,J1,Low,48.2,48.2,293.722
2021,NTO,J1,Low,1337.97,1337.97,6138.225
2021,KHH,45,Low,3.02,3.02,30.092
2021,YUN,45,Low,2.47,2.47,14.47
2021,KIN,45,Low,,,
2021,LIE,45,Low,,,
2021,MLI,45,Low,450.79,450.79,8535.22
2021,HUA,45,Low,1.61,1.61,12.88
2021,TTT,45,Low,0.38,0.38,4.18
2021,TNN,45,Low,4.08,4.08,53.76
2021,TPE,45,Low,4.1,4.1,37.72
2021,TXG,45,Low,7.04,7.04,74.434
2021,PEN,45,Low,0.02,0.02,0.08
2021,TYN,45,Low,6.05,6.05,70.793
2021,HSQ,45,Low,13.62,13.62,129.745
2021,HSC,45,Low,0.03,0.03,0.24
2021,NTP,45,Low,1.15,1.15,14.277
2021,CHA,45,Low,1.39,1.39,13.3
2021,PIF,45,Low,0.46,0.46,4.257
2021,ILA,45,Low,0.48,0.48,6.09
2021,KEE,45,Low,,,
2021,CYQ,45,Low,2.41,2.41,29.21
2021,CYI,45,Low,,,
2021,NTO,45,Low,10.1,10.1,110.8
2021,KHH,R1,Low,1940.2,1937.77,14675.634
2021,YUN,R1,Low,145.59,144.25,1617.988
2021,KIN,R1,Low,,,
2021,LIE,R1,Low,,,
2021,MLI,R1,Low,15.14,15.14,174.55
2021,HUA,R1,Low,123.71,62.47,403.763
2021,TTT,R1,Low,330.73,318.18,2750.904
2021,TNN,R1,Low,7244.8,7236.7,82761.171
2021,TPE,R1,Low,,,
2021,TXG,R1,Low,127.51,126.37,1209.479
2021,PEN,R1,Low,,,
2021,TYN,R1,Low,3.44,2.27,17.572
2021,HSQ,R1,Low,3.28,3.28,22.959
2021,HSC,R1,Low,1.3,0.9,12.165
2021,NTP,R1,Low,1.98,1.71,11.594
2021,CHA,R1,Low,169.99,169.93,1717.317
2021,PIF,R1,Low,5789.57,5677.65,60997.874
2021,ILA,R1,Low,7.64,6.85,83.266
2021,KEE,R1,Low,0.1,0.1,0.48
2021,CYQ,R1,Low,329.68,328.48,3656.405
2021,CYI,R1,Low,24.77,24.77,344.81
2021,NTO,R1,Low,109.95,108.05,1204.033
2021,KHH,51,Low,25.46,25.46,367.218
2021,YUN,51,Low,13.86,13.86,216.135
2021,KIN,51,Low,0.26,0.26,2.267
2021,LIE,51,Low,,,
2021,MLI,51,Low,18.56,18.56,387.26
2021,HUA,51,Low,17.91,14.29,186.836
2021,TTT,51,Low,16.98,16.98,256.534
2021,TNN,51,Low,27.49,27.49,455.271
2021,TPE,51,Low,1.59,1.59,18.143
2021,TXG,51,Low,53.56,53.27,973.101
2021,PEN,51,Low,,,
2021,TYN,51,Low,3.02,2.96,40.237
2021,HSQ,51,Low,3.17,3.17,48.132
2021,HSC,51,Low,,,
2021,NTP,51,Low,4.21,4.01,44.487
2021,CHA,51,Low,18.96,18.96,240.658
2021,PIF,51,Low,34.98,32,360.571
2021,ILA,51,Low,7.16,6.09,64.107
2021,KEE,51,Low,0.27,0.27,0.906
2021,CYQ,51,Low,27.1,27.1,282.61
2021,CYI,51,Low,0.65,0.65,27.3
2021,NTO,51,Low,635.43,635.23,23613.844
2021,KHH,H2,Low,7.18,7.18,73.811
2021,YUN,H2,Low,48.8,48.8,746.79
2021,KIN,H2,Low,0.04,0.04,0.352
2021,LIE,H2,Low,,,
2021,MLI,H2,Low,47.75,47.75,789.295
2021,HUA,H2,Low,18.28,15.59,159.472
2021,TTT,H2,Low,64.32,64.32,783.631
2021,TNN,H2,Low,280.7,280.62,5492.416
2021,TPE,H2,Low,4.72,4.72,48.9
2021,TXG,H2,Low,5.32,5.32,51.429
2021,PEN,H2,Low,,,
2021,TYN,H2,Low,2.16,1.13,7.533
2021,HSQ,H2,Low,0.5,0.5,7.95
2021,HSC,H2,Low,0.56,0.56,6.583
2021,NTP,H2,Low,5.3,4.96,77.032
2021,CHA,H2,Low,82.96,82.96,951.559
2021,PIF,H2,Low,0.72,0.64,6.851
2021,ILA,H2,Low,4.89,4.89,86.526
2021,KEE,H2,Low,,,
2021,CYQ,H2,Low,66.18,66.18,789.996
2021,CYI,H2,Low,12.45,12.45,175.612
2021,NTO,H2,Low,24.13,24.13,274.153
2021,KHH,31,Low,10.8,10.77,95.095
2021,YUN,31,Low,7.31,7.07,102.716
2021,KIN,31,Low,,,
2021,LIE,31,Low,,,
2021,MLI,31,Low,0.89,0.89,8.73
2021,HUA,31,Low,23.97,20.39,202.495
2021,TTT,31,Low,5367.41,5215.74,47740.269
2021,TNN,31,Low,79.17,79.17,1174.581
2021,TPE,31,Low,,,
2021,TXG,31,Low,33.87,33.71,419.525
2021,PEN,31,Low,0.49,0.49,1.543
2021,TYN,31,Low,0.2,0.2,0.72
2021,HSQ,31,Low,0.5,0.5,3
2021,HSC,31,Low,,,
2021,NTP,31,Low,0.21,0.15,0.6
2021,CHA,31,Low,34.67,34.67,310.429
2021,PIF,31,Low,30.18,23.01,247.053
2021,ILA,31,Low,1,0.95,9.941
2021,KEE,31,Low,,,
2021,CYQ,31,Low,4.44,4.44,56.762
2021,CYI,31,Low,,,
2021,NTO,31,Low,6.9,6.9,101.529
2021,KHH,72,Low,626.46,626.46,15921.112
2021,YUN,72,Low,504.29,504.29,13121.917
2021,KIN,72,Low,1.82,1.82,36.704
2021,LIE,72,Low,,,
2021,MLI,72,Low,166.39,166.39,3160.367
2021,HUA,72,Low,55.7,55.7,813.93
2021,TTT,72,Low,49.14,49.14,1197.55
2021,TNN,72,Low,495.21,495.21,13590.518
2021,TPE,72,Low,19.15,19.15,253.377
2021,TXG,72,Low,112.2,112.2,2641.016
2021,PEN,72,Low,8.1,8.1,84.116
2021,TYN,72,Low,15.09,15.09,218.579
2021,HSQ,72,Low,59.73,59.73,1268.448
2021,HSC,72,Low,0.89,0.89,15.11
2021,NTP,72,Low,1.98,1.98,23.812
2021,CHA,72,Low,280.16,280.16,7268.854
2021,PIF,72,Low,61.48,61.28,1587.711
2021,ILA,72,Low,68.63,68.63,1709.903
2021,KEE,72,Low,0.02,0.02,0.192
2021,CYQ,72,Low,956.18,956.18,21049.494
2021,CYI,72,Low,5.86,5.86,125.843
2021,NTO,72,Low,614.34,614.34,14251.544
2021,KHH,P1,Low,2801.29,2770.33,68204.368
2021,YUN,P1,Low,339.74,336.48,6982.423
2021,KIN,P1,Low,1.17,1.17,14.847
2021,LIE,P1,Low,,,
2021,MLI,P1,Low,48.13,47.93,840.492
2021,HUA,P1,Low,79.67,71.77,1045.043
2021,TTT,P1,Low,100.13,97.87,1618.383
2021,TNN,P1,Low,1578.89,1570.29,30265.659
2021,TPE,P1,Low,3.21,3.21,27.856
2021,TXG,P1,Low,136.61,136.13,2572.334
2021,PEN,P1,Low,5.29,5.28,20.781
2021,TYN,P1,Low,36.59,27.89,297.811
2021,HSQ,P1,Low,22.78,22.78,394.771
2021,HSC,P1,Low,2.03,2.03,33.968
2021,NTP,P1,Low,49.6,46.22,518.24
2021,CHA,P1,Low,1363.25,1340.27,41602.38
2021,PIF,P1,Low,582.52,532.41,13870.786
2021,ILA,P1,Low,206.17,201.24,4684.074
2021,KEE,P1,Low,0.13,0.13,0.952
2021,CYQ,P1,Low,375.52,365.29,8157.659
2021,CYI,P1,Low,11.39,11.39,217.284
2021,NTO,P1,Low,185.53,185.13,3581.987
2021,KHH,C5,Low,,,
2021,YUN,C5,Low,,,
2021,KIN,C5,Low,,,
2021,LIE,C5,Low,,,
2021,MLI,C5,Low,1.1,1.1,12.48
2021,HUA,C5,Low,,,
2021,TTT,C5,Low,1.57,1.57,13.912
2021,TNN,C5,Low,1.35,1.35,26.259
2021,TPE,C5,Low,,,
2021,TXG,C5,Low,3.68,3.68,47.345
2021,PEN,C5,Low,,,
2021,TYN,C5,Low,,,
2021,HSQ,C5,Low,,,
2021,HSC,C5,Low,,,
2021,NTP,C5,Low,,,
2021,CHA,C5,Low,0.27,0.27,3.05
2021,PIF,C5,Low,,,
2021,ILA,C5,Low,1.31,1.31,17.046
2021,KEE,C5,Low,,,
2021,CYQ,C5,Low,0.69,0.69,7.925
2021,CYI,C5,Low,,,
2021,NTO,C5,Low,,,
2021,KHH,W1,Low,119.81,119.81,1434.772
2021,YUN,W1,Low,163.38,163.38,2922.183
2021,KIN,W1,Low,,,
2021,LIE,W1,Low,,,
2021,MLI,W1,Low,0.69,0.69,4.54
2021,HUA,W1,Low,1.68,1.38,13.318
2021,TTT,W1,Low,8,8,52
2021,TNN,W1,Low,1062.94,1062.94,13158.332
2021,TPE,W1,Low,0.07,0.07,0.434
2021,TXG,W1,Low,2.07,2.07,31.127
2021,PEN,W1,Low,35.12,35.12,271.565
2021,TYN,W1,Low,28.78,28.78,470.967
2021,HSQ,W1,Low,10.53,10.53,130.09
2021,HSC,W1,Low,,,
2021,NTP,W1,Low,0.01,0.01,0.114
2021,CHA,W1,Low,83.96,83.96,1451.955
2021,PIF,W1,Low,128,128,1657.306
2021,ILA,W1,Low,35.52,35.52,620.273
2021,KEE,W1,Low,,,
2021,CYQ,W1,Low,257.55,257.55,3318.674
2021,CYI,W1,Low,,,
2021,NTO,W1,Low,1.45,1.45,19.825
2021,KHH,F1,Low,209.91,209.91,2972.03
2021,YUN,F1,Low,29.38,29.38,358.148
2021,KIN,F1,Low,0.17,0.17,1.863
2021,LIE,F1,Low,,,
2021,MLI,F1,Low,4.1,4.1,46.622
2021,HUA,F1,Low,57.49,43.93,378.621
2021,TTT,F1,Low,104.05,103.95,1160.389
2021,TNN,F1,Low,69.2,68.85,835.846
2021,TPE,F1,Low,0.6,0.6,2.7
2021,TXG,F1,Low,48.53,48.48,638.992
2021,PEN,F1,Low,0.05,0.05,0.8
2021,TYN,F1,Low,5.66,4.46,34.978
2021,HSQ,F1,Low,4.18,4.18,52.473
2021,HSC,F1,Low,,,
2021,NTP,F1,Low,1.99,0.78,5.926
2021,CHA,F1,Low,60.23,60.04,731.284
2021,PIF,F1,Low,1812.53,1761.16,29481.985
2021,ILA,F1,Low,7.84,7.31,109.07
2021,KEE,F1,Low,,,
2021,CYQ,F1,Low,84.64,74.34,1025.187
2021,CYI,F1,Low,1.63,1.63,23.344
2021,NTO,F1,Low,71.27,70.67,999.158
2021,KHH,G7,Low,5.05,5.05,46.891
2021,YUN,G7,Low,,,
2021,KIN,G7,Low,,,
2021,LIE,G7,Low,,,
2021,MLI,G7,Low,26.4,26.4,205.738
2021,HUA,G7,Low,5.6,5.6,58.14
2021,TTT,G7,Low,31.04,31.04,200.307
2021,TNN,G7,Low,13.9,13.9,92.669
2021,TPE,G7,Low,,,
2021,TXG,G7,Low,15.71,15.71,123.205
2021,PEN,G7,Low,,,
2021,TYN,G7,Low,2.02,2,6.912
2021,HSQ,G7,Low,4.67,4.67,33.292
2021,HSC,G7,Low,0.08,0.08,0.7
2021,NTP,G7,Low,,,
2021,CHA,G7,Low,1.1,1.1,7.75
2021,PIF,G7,Low,0.49,0.31,2.483
2021,ILA,G7,Low,,,
2021,KEE,G7,Low,,,
2021,CYQ,G7,Low,5.8,5.8,54.101
2021,CYI,G7,Low,2.2,2.2,13.94
2021,NTO,G7,Low,52.2,52.2,383.716
2021,KHH,M3,Low,6.52,6.52,64.1
2021,YUN,M3,Low,14.38,14.38,192.57
2021,KIN,M3,Low,0.05,0.05,0.473
2021,LIE,M3,Low,,,
2021,MLI,M3,Low,56.14,56.14,798.093
2021,HUA,M3,Low,1.7,1.7,10.336
2021,TTT,M3,Low,2.61,2.61,27.852
2021,TNN,M3,Low,232.82,232.82,2982.123
2021,TPE,M3,Low,1.69,1.69,10.86
2021,TXG,M3,Low,34.43,34.43,600.553
2021,PEN,M3,Low,,,
2021,TYN,M3,Low,0.25,0.25,0.65
2021,HSQ,M3,Low,4.63,4.63,46.775
2021,HSC,M3,Low,,,
2021,NTP,M3,Low,,,
2021,CHA,M3,Low,148.91,148.91,824.512
2021,PIF,M3,Low,11.16,10.96,117.397
2021,ILA,M3,Low,14.44,14.43,171.634
2021,KEE,M3,Low,0.02,0.02,0.144
2021,CYQ,M3,Low,5.5,5.5,66.097
2021,CYI,M3,Low,,,
2021,NTO,M3,Low,22.85,22.85,225.767
2021,KHH,C1,Low,0.97,0.97,9.8
2021,YUN,C1,Low,426.06,425.18,10326.031
2021,KIN,C1,Low,,,
2021,LIE,C1,Low,,,
2021,MLI,C1,Low,452.11,452.11,7677.446
2021,HUA,C1,Low,19.83,19.83,176.228
2021,TTT,C1,Low,21.89,21.89,249.977
2021,TNN,C1,Low,899.57,899.57,25811.353
2021,TPE,C1,Low,6.78,6.78,47.519
2021,TXG,C1,Low,1378.72,1376.6,23517.569
2021,PEN,C1,Low,,,
2021,TYN,C1,Low,2.57,1.93,33.01
2021,HSQ,C1,Low,225.77,225.77,3820.667
2021,HSC,C1,Low,,,
2021,NTP,C1,Low,1.13,0.94,7.66
2021,CHA,C1,Low,9.58,9.58,160.751
2021,PIF,C1,Low,,,
2021,ILA,C1,Low,5.65,5.65,85.449
2021,KEE,C1,Low,,,
2021,CYQ,C1,Low,1611.92,1606.27,32911.752
2021,CYI,C1,Low,0.7,0.7,15.045
2021,NTO,C1,Low,38.7,38.7,546.251
2021,KHH,22,Low,751.92,751.69,14230.004
2021,YUN,22,Low,18.69,18.69,291.819
2021,KIN,22,Low,0.02,0.02,0.16
2021,LIE,22,Low,,,
2021,MLI,22,Low,94.89,94.89,248.454
2021,HUA,22,Low,0.41,0.41,3.744
2021,TTT,22,Low,2.61,2.61,28.55
2021,TNN,22,Low,262.21,262.21,4561.378
2021,TPE,22,Low,,,
2021,TXG,22,Low,8.71,8.71,111.044
2021,PEN,22,Low,,,
2021,TYN,22,Low,0.2,0.05,0.238
2021,HSQ,22,Low,0.51,0.51,2.65
2021,HSC,22,Low,,,
2021,NTP,22,Low,0.03,,
2021,CHA,22,Low,7.67,7.67,86.382
2021,PIF,22,Low,538.44,530.72,10617.756
2021,ILA,22,Low,0.01,,
2021,KEE,22,Low,,,
2021,CYQ,22,Low,69.68,69.38,789.731
2021,CYI,22,Low,0.2,0.2,2.4
2021,NTO,22,Low,25.45,25.45,291.671
2021,KHH,O10,High,19.96,19.96,163.377
2021,YUN,O10,High,0.99,0.99,11.92
2021,KIN,O10,High,,,
2021,LIE,O10,High,,,
2021,MLI,O10,High,1221.26,1221.26,28639.837
2021,HUA,O10,High,13.85,13.85,109.347
2021,TTT,O10,High,13.71,12.61,124.469
2021,TNN,O10,High,3.25,3.25,30.023
2021,TPE,O10,High,0.18,0.18,1.29
2021,TXG,O10,High,3342.37,3342.21,67485.959
2021,PEN,O10,High,,,
2021,TYN,O10,High,11.11,10.65,72.258
2021,HSQ,O10,High,141.05,141.05,2314.695
2021,HSC,O10,High,,,
2021,NTP,O10,High,9.84,8.34,71.698
2021,CHA,O10,High,59.61,59.61,541.224
2021,PIF,O10,High,2.72,2.72,24.483
2021,ILA,O10,High,58.12,55.29,800.085
2021,KEE,O10,High,,,
2021,CYQ,O10,High,81.16,81.16,1524.273
2021,CYI,O10,High,,,
2021,NTO,O10,High,21.1,21.1,329.168
2021,KHH,41,High,1396.26,1396.26,7371.612
2021,YUN,41,High,22,22,102.96
2021,KIN,41,High,,,
2021,LIE,41,High,,,
2021,MLI,41,High,25.68,25.68,156.801
2021,HUA,41,High,68.15,67.85,260.004
2021,TTT,41,High,503.83,496.63,1526.847
2021,TNN,41,High,317.58,317.58,2168.766
2021,TPE,41,High,0.44,0.44,1.485
2021,TXG,41,High,103.49,103.26,599.913
2021,PEN,41,High,,,
2021,TYN,41,High,1.99,1.74,7.26
2021,HSQ,41,High,1.85,1.85,9.345
2021,HSC,41,High,,,
2021,NTP,41,High,0.39,0.36,1.224
2021,CHA,41,High,0.48,0.48,2.034
2021,PIF,41,High,1,1,6.4
2021,ILA,41,High,0.2,,
2021,KEE,41,High,,,
2021,CYQ,41,High,60.23,60.23,352.848
2021,CYI,41,High,,,
2021,NTO,41,High,956.13,941.33,5282.518
2021,KHH,D1,Low,0.41,0.41,3.7
2021,YUN,D1,Low,0.48,0.48,9.638
2021,KIN,D1,Low,,,
2021,LIE,D1,Low,,,
2021,MLI,D1,Low,704.59,704.59,11852.941
2021,HUA,D1,Low,15.79,15.79,154.24
2021,TTT,D1,Low,172.17,172.17,2269.363
2021,TNN,D1,Low,1.3,1.3,13.41
2021,TPE,D1,Low,28.09,28.09,316.122
2021,TXG,D1,Low,512.65,512.65,9161.171
2021,PEN,D1,Low,,,
2021,TYN,D1,Low,55.67,54.41,974.445
2021,HSQ,D1,Low,1321.04,1321.04,24115.999
2021,HSC,D1,Low,2.22,2.22,39.792
2021,NTP,D1,Low,62.87,61.49,717.628
2021,CHA,D1,Low,0.55,0.55,5.59
2021,PIF,D1,Low,,,
2021,ILA,D1,Low,110.39,106.29,1597.594
2021,KEE,D1,Low,0.55,0.55,4.872
2021,CYQ,D1,Low,5.4,5.4,64.264
2021,CYI,D1,Low,,,
2021,NTO,D1,Low,6.05,6.05,73.305
2021,KHH,Y1,High,87.77,87.77,339.383
2021,YUN,Y1,High,5.74,5.74,36.342
2021,KIN,Y1,High,,,
2021,LIE,Y1,High,,,
2021,MLI,Y1,High,90.34,90.34,697.114
2021,HUA,Y1,High,14.18,13.28,82.043
2021,TTT,Y1,High,28.51,28.51,171.837
2021,TNN,Y1,High,2.02,1.89,20.288
2021,TPE,Y1,High,,,
2021,TXG,Y1,High,1195.86,1194.83,10249.61
2021,PEN,Y1,High,,,
2021,TYN,Y1,High,234.51,229.93,2351.133
2021,HSQ,Y1,High,132.55,132.55,1054.227
2021,HSC,Y1,High,0.01,0.01,0.087
2021,NTP,Y1,High,4.82,3.41,22.619
2021,CHA,Y1,High,8.43,8.33,67.844
2021,PIF,Y1,High,5.8,5.8,43.018
2021,ILA,Y1,High,23.54,22.71,227.97
2021,KEE,Y1,High,0.01,0.01,0.07
2021,CYQ,Y1,High,24.93,24.85,285.397
2021,CYI,Y1,High,,,
2021,NTO,Y1,High,121.8,119.54,884.038
2021,KHH,Z4,High,23.4,23.4,119.645
2021,YUN,Z4,High,10.55,10.55,118.145
2021,KIN,Z4,High,,,
2021,LIE,Z4,High,,,
2021,MLI,Z4,High,474.95,474.95,5717.936
2021,HUA,Z4,High,37,36.55,191.497
2021,TTT,Z4,High,76.44,76.44,468.044
2021,TNN,Z4,High,2.93,2.93,22.769
2021,TPE,Z4,High,3.55,3.55,21.762
2021,TXG,Z4,High,3396.91,3396.91,55508.398
2021,PEN,Z4,High,,,
2021,TYN,Z4,High,66.7,66.7,800.4
2021,HSQ,Z4,High,240.89,240.89,1933.466
2021,HSC,Z4,High,,,
2021,NTP,Z4,High,11.9,9.74,52.528
2021,CHA,Z4,High,2.93,2.93,25.128
2021,PIF,Z4,High,0.3,0.3,2.324
2021,ILA,Z4,High,18.98,18.24,238.862
2021,KEE,Z4,High,,,
2021,CYQ,Z4,High,406.61,406.11,5938.938
2021,CYI,Z4,High,,,
2021,NTO,Z4,High,182.53,182.53,1501.934
2021,KHH,E1,Low,13.85,13.85,166.772
2021,YUN,E1,Low,1465.51,1458.47,39211.342
2021,KIN,E1,Low,0.04,0.04,0.378
2021,LIE,E1,Low,,,
2021,MLI,E1,Low,12.31,12.31,211.639
2021,HUA,E1,Low,34.93,33.28,323.821
2021,TTT,E1,Low,17.54,17.54,199.922
2021,TNN,E1,Low,1731.16,1730.71,44308.82
2021,TPE,E1,Low,3.47,3.47,31.405
2021,TXG,E1,Low,22.36,22.27,377.323
2021,PEN,E1,Low,,,
2021,TYN,E1,Low,1.93,1.65,20.284
2021,HSQ,E1,Low,73,73,1447.411
2021,HSC,E1,Low,0.03,0.03,0.72
2021,NTP,E1,Low,4.46,4.45,40.031
2021,CHA,E1,Low,27.51,27.51,592.295
2021,PIF,E1,Low,3.27,3.27,35.099
2021,ILA,E1,Low,53.94,52.57,793.238
2021,KEE,E1,Low,,,
2021,CYQ,E1,Low,950.41,928.94,18984.91
2021,CYI,E1,Low,45.7,45.7,693.726
2021,NTO,E1,Low,427.27,427.27,7681.968
2021,KHH,L1,Low,0.51,0.51,3.788
2021,YUN,L1,Low,0.1,0.1,0.506
2021,KIN,L1,Low,,,
2021,LIE,L1,Low,,,
2021,MLI,L1,Low,37.75,37.75,253.174
2021,HUA,L1,Low,3.8,3.8,24.246
2021,TTT,L1,Low,131.48,130.88,714.087
2021,TNN,L1,Low,0.03,0.03,0.182
2021,TPE,L1,Low,0.02,0.02,0.119
2021,TXG,L1,Low,805.34,805.34,5882.4
2021,PEN,L1,Low,,,
2021,TYN,L1,Low,7.36,7.36,52.992
2021,HSQ,L1,Low,0.75,0.75,4.857
2021,HSC,L1,Low,,,
2021,NTP,L1,Low,0.04,,
2021,CHA,L1,Low,,,
2021,PIF,L1,Low,,,
2021,ILA,L1,Low,1.52,1.52,10.944
2021,KEE,L1,Low,,,
2021,CYQ,L1,Low,0.1,0.1,0.56
2021,CYI,L1,Low,,,
2021,NTO,L1,Low,129,129,742.814
2021,KHH,N3,High,165.51,165.51,946.081
2021,YUN,N3,High,1,1,4
2021,KIN,N3,High,,,
2021,LIE,N3,High,,,
2021,MLI,N3,High,509.78,509.78,4004.255
2021,HUA,N3,High,13.09,12.09,85.325
2021,TTT,N3,High,131.54,119.74,862.673
2021,TNN,N3,High,2.9,2.9,24.3
2021,TPE,N3,High,,,
2021,TXG,N3,High,255.72,255.72,2255.909
2021,PEN,N3,High,,,
2021,TYN,N3,High,6.1,6.09,14.614
2021,HSQ,N3,High,28.71,28.71,261.84
2021,HSC,N3,High,,,
2021,NTP,N3,High,2.39,2.34,10.523
2021,CHA,N3,High,1.5,1.4,13.6
2021,PIF,N3,High,7.33,7.33,52.057
2021,ILA,N3,High,20.36,20.13,447.629
2021,KEE,N3,High,,,
2021,CYQ,N3,High,14.86,14.86,111.04
2021,CYI,N3,High,,,
2021,NTO,N3,High,225.08,225.08,1753.705
2021,KHH,I1,Low,286.87,285.59,14849.003
2021,YUN,I1,Low,199.41,191.84,9116.73
2021,KIN,I1,Low,0.27,0.27,5.54
2021,LIE,I1,Low,,,
2021,MLI,I1,Low,33.75,33.75,1158.452
2021,HUA,I1,Low,38.35,35.65,909.033
2021,TTT,I1,Low,49.17,49.17,1407.052
2021,TNN,I1,Low,699.14,684.11,30595.511
2021,TPE,I1,Low,3.08,3.08,44.319
2021,TXG,I1,Low,19.93,18.46,749.206
2021,PEN,I1,Low,1.29,1.29,7.197
2021,TYN,I1,Low,5.46,5.21,91.582
2021,HSQ,I1,Low,6.5,6.5,264.393
2021,HSC,I1,Low,0.14,0.14,6.753
2021,NTP,I1,Low,3.34,3.17,62.463
2021,CHA,I1,Low,38.89,38.89,1462.9
2021,PIF,I1,Low,710.59,685.54,29090.671
2021,ILA,I1,Low,6.46,6.46,159.174
2021,KEE,I1,Low,0.04,0.04,0.432
2021,CYQ,I1,Low,270.73,239.03,10137.558
2021,CYI,I1,Low,10.16,10.16,447.448
2021,NTO,I1,Low,402.07,381.88,18268.704
2021,KHH,H1,Low,17.01,17.01,163.169
2021,YUN,H1,Low,247.74,239.49,4077.851
2021,KIN,H1,Low,0.11,0.11,0.727
2021,LIE,H1,Low,,,
2021,MLI,H1,Low,421.06,421.06,5885.232
2021,HUA,H1,Low,955.87,896.47,16699.744
2021,TTT,H1,Low,96.16,96.16,1380.953
2021,TNN,H1,Low,1112.28,1092.78,25333.07
2021,TPE,H1,Low,14.84,14.84,124.98
