ObsTime,avg_price_per_kg,vege_id,StnPres,Temperature,RH,WS,Precp,typhoon
2022-06-04,40.99,50,988.71,26.3,87.58,1.98,10.74,0
2022-06-04,18.54,27,957.48,24.22,90.21,1.18,15.6,0
2022-06-04,20.84,2,1000.61,27.83,80.92,2.44,7.8,0
2022-06-04,12.19,31,1006.78,27.66,85.2,2.59,10.18,0
2022-06-04,36.26,13,1002.66,28.06,79.36,2.38,4.08,0
2022-06-04,19.88,42,993.15,26.34,88.31,1.96,15.2,0
2022-06-04,23.33,16,1006.8,28.0,82.2,2.5,5.9,0
2022-06-04,35.5,37,990.36,26.31,89.14,2.57,29.7,0
2022-06-04,54.0,6,1005.93,28.01,81.61,2.47,5.52,0
2022-06-04,44.66,52,1002.03,27.36,85.93,2.67,6.79,0
2022-06-04,22.85,29,1006.85,28.0,82.61,2.64,5.24,0
2022-06-04,34.38,46,999.06,26.42,88.83,2.04,23.0,0
2022-06-04,23.94,41,988.66,25.72,88.94,1.71,22.87,0
2022-06-04,37.53,4,999.91,28.1,77.47,2.29,2.86,0
2022-06-04,46.48,39,1001.95,27.55,83.03,2.35,6.69,0
2022-06-04,54.1,34,964.12,25.13,89.0,1.3,11.73,0
2022-06-04,27.8,8,1003.07,28.06,79.64,2.39,4.26,0
2022-06-04,36.06,51,1006.89,27.9,83.13,2.52,5.34,0
2022-06-04,24.49,33,999.45,27.24,86.43,2.57,14.61,0
2022-06-04,19.75,3,990.3,26.45,87.67,1.92,10.48,0
2022-06-05,11.05,45,995.14,28.19,79.03,2.12,0.38,0
2022-06-05,10.77,43,999.97,28.4,78.57,2.34,0.86,0
2022-06-05,11.25,32,1005.05,28.84,77.12,3.15,0.39,0
2022-06-05,28.0,14,1000.33,28.99,72.79,3.19,0.07,0
2022-06-05,12.05,9,1004.57,28.75,77.62,3.08,0.05,0
2022-06-05,16.55,47,989.22,27.64,79.97,2.34,1.2,0
2022-06-05,20.05,7,1000.8,28.98,73.11,3.17,0.07,0
2022-06-05,22.45,10,995.62,28.57,76.8,2.91,0.19,0
2022-06-05,18.85,36,1003.3,28.61,78.24,2.84,1.24,0
2022-06-05,43.73,50,987.01,27.5,79.54,2.48,0.97,0
2022-06-05,31.05,27,955.74,25.48,82.83,1.45,1.11,0
2022-06-05,10.4,31,1005.05,28.75,78.2,3.09,0.68,0
2022-06-05,32.9,13,1000.33,28.99,72.79,3.19,0.07,0
2022-06-05,15.7,42,991.48,27.67,80.59,2.39,1.43,0
2022-06-05,15.1,16,1005.0,28.9,76.0,3.0,0.1,0
2022-06-05,45.4,52,1000.27,28.62,77.06,3.4,0.02,0
2022-06-05,39.0,46,997.32,28.12,80.12,2.63,1.73,0
2022-06-05,24.0,4,997.23,29.05,70.65,3.31,0.05,0
2022-06-05,63.8,34,961.68,26.69,77.68,1.82,0.22,0
2022-06-05,21.75,8,1000.8,28.98,73.11,3.17,0.07,0
2022-06-05,23.0,33,997.73,28.38,78.29,3.3,1.1,0
2022-06-05,19.4,3,988.09,27.45,81.36,2.37,0.4,0
2022-06-05,23.0,2,998.37,28.84,73.71,3.25,0.08,0
2022-06-05,61.67,6,1004.02,28.92,75.33,3.04,0.09,0
2022-06-05,43.93,39,999.81,28.64,75.64,3.27,1.57,0
2022-06-05,19.9,41,986.92,27.42,81.3,2.21,1.97,0
2022-06-05,23.83,51,1005.14,28.82,76.78,3.09,0.7,0
2022-06-06,11.97,45,993.95,28.11,79.74,2.07,2.43,0
2022-06-06,10.25,43,998.78,28.19,80.53,2.17,4.45,0
2022-06-06,13.35,32,1003.91,28.1,82.46,2.66,6.09,0
2022-06-06,10.0,14,999.48,27.6,80.61,2.65,17.05,0
2022-06-06,10.93,9,1003.45,27.89,83.08,2.59,6.06,0
2022-06-06,10.75,47,987.99,27.4,82.59,2.34,5.05,0
2022-06-06,25.1,7,999.92,27.64,80.79,2.64,16.27,0
2022-06-06,21.85,10,994.49,28.13,80.28,2.56,4.32,0
2022-06-06,24.9,36,1002.08,28.16,82.01,2.66,6.11,0
2022-06-06,41.73,50,985.87,27.08,83.33,2.19,8.25,0
2022-06-06,25.2,27,954.62,25.22,85.02,1.45,4.75,0
2022-06-06,14.6,31,1003.89,28.15,82.6,2.63,4.78,0
2022-06-06,32.8,13,999.48,27.6,80.61,2.65,17.05,0
2022-06-06,14.85,42,990.28,27.45,83.13,2.24,4.84,0
2022-06-06,39.0,52,999.07,27.93,82.1,2.97,2.28,0
2022-06-06,49.47,46,996.05,27.99,82.28,2.68,4.55,0
2022-06-06,80.65,34,960.59,26.64,78.5,1.69,6.31,0
2022-06-06,25.9,8,999.92,27.64,80.79,2.64,16.27,0
2022-06-06,24.6,33,996.62,27.73,83.91,2.84,7.19,0
2022-06-06,17.75,3,987.0,26.85,85.21,2.03,6.04,0
2022-06-06,24.0,4,996.54,27.33,79.42,2.76,22.27,0
2022-06-06,15.1,16,1003.9,28.0,82.4,2.5,9.2,0
2022-06-07,8.06,45,996.83,25.02,94.78,1.34,44.28,0
2022-06-07,9.94,43,1000.82,25.47,93.65,1.46,42.84,0
2022-06-07,13.16,32,1005.32,25.79,93.07,1.6,44.81,0
2022-06-07,18.45,14,1001.62,24.75,93.07,1.35,52.91,0
2022-06-07,12.7,9,1005.37,25.39,93.9,1.49,45.56,0
2022-06-07,11.03,47,989.45,25.02,93.25,1.26,44.69,0
2022-06-07,26.73,7,1001.99,24.85,92.98,1.36,51.54,0
2022-06-07,23.55,10,996.62,25.35,94.34,1.5,42.28,0
2022-06-07,25.03,36,1003.55,25.78,92.34,1.47,43.53,0
2022-06-07,38.57,50,987.19,24.66,95.22,1.32,49.81,0
2022-06-07,20.69,27,956.07,23.08,94.96,0.99,34.62,0
2022-06-07,17.74,2,999.5,24.77,93.57,1.4,51.76,0
2022-06-07,14.08,31,1005.28,25.82,93.22,1.7,44.5,0
2022-06-07,34.83,13,1001.62,24.75,93.07,1.35,52.91,0
2022-06-07,16.78,42,991.6,25.07,94.06,1.44,44.48,0
2022-06-07,19.84,16,1005.3,25.8,92.2,1.5,39.1,0
2022-06-07,29.45,37,989.03,24.82,95.6,1.54,52.92,0
2022-06-07,46.78,6,1004.53,25.58,92.38,1.47,41.99,0
2022-06-07,37.26,52,1000.57,25.29,95.75,1.38,67.04,0
2022-06-07,23.2,29,1005.37,25.75,92.95,1.5,45.54,0
2022-06-07,33.75,46,997.53,25.45,93.3,1.42,47.81,0
2022-06-07,18.87,41,987.15,25.05,92.38,1.25,40.0,0
2022-06-07,31.51,4,999.18,24.05,93.64,1.24,62.1,0
2022-06-07,36.65,39,1000.81,24.73,94.98,1.49,59.43,0
2022-06-07,62.68,34,963.04,23.71,95.45,0.92,33.76,0
2022-06-07,24.24,8,1001.99,24.85,92.98,1.36,51.54,0
2022-06-07,26.17,51,1005.37,25.74,93.16,1.52,43.59,0
2022-06-07,25.65,33,997.94,25.3,95.14,1.62,46.3,0
2022-06-07,19.97,3,989.18,24.31,95.35,1.39,36.77,0
2022-06-08,8.73,45,998.96,23.85,96.81,1.05,40.22,0
2022-06-08,9.72,43,1002.6,24.55,94.83,1.31,43.28,0
2022-06-08,13.35,32,1006.91,24.64,94.75,1.49,64.27,0
2022-06-08,19.62,14,1003.28,23.6,94.06,1.46,63.59,0
2022-06-08,13.64,9,1007.24,24.03,96.1,1.23,66.98,0
2022-06-08,10.69,47,990.93,24.55,93.37,1.19,45.54,0
2022-06-08,28.03,7,1003.64,23.69,94.06,1.46,63.83,0
2022-06-08,23.71,10,998.5,24.07,96.61,1.28,52.89,0
2022-06-08,22.28,36,1005.07,25.12,92.81,1.37,49.91,0
2022-06-08,38.21,50,988.7,23.98,95.55,1.23,51.1,0
2022-06-08,14.28,27,957.53,22.63,94.81,1.0,28.44,0
2022-06-08,11.03,2,1001.16,23.63,94.53,1.47,62.89,0
2022-06-08,13.34,31,1006.83,24.83,94.45,1.62,57.58,0
2022-06-08,35.99,13,1003.28,23.6,94.06,1.46,63.59,0
2022-06-08,15.76,42,993.05,24.59,93.88,1.38,41.48,0
2022-06-08,21.38,16,1006.9,24.5,94.0,1.4,66.0,0
2022-06-08,32.8,37,990.54,24.3,95.21,1.42,47.24,0
2022-06-08,48.45,6,1006.14,24.31,94.01,1.41,65.5,0
2022-06-08,36.67,52,1002.3,24.12,98.32,1.16,84.91,0
2022-06-08,25.5,29,1007.01,24.43,95.13,1.35,71.56,0
2022-06-08,32.79,46,998.98,25.22,92.66,1.35,40.42,0
2022-06-08,17.9,41,988.57,24.95,91.67,1.2,30.05,0
2022-06-08,31.76,4,1000.88,23.01,94.1,1.5,61.99,0
2022-06-08,35.48,39,1002.35,24.2,94.41,1.54,44.7,0
2022-06-08,56.54,34,964.99,22.63,97.89,0.71,33.43,0
2022-06-08,21.92,8,1003.64,23.69,94.06,1.46,63.83,0
2022-06-08,51.0,51,1006.96,24.63,94.54,1.39,61.12,0
2022-06-08,25.74,33,999.5,24.39,95.62,1.45,52.52,0
2022-06-08,20.35,3,991.1,23.19,96.32,1.11,44.36,0
2022-06-09,9.19,45,998.66,25.41,92.54,1.06,1.19,0
2022-06-09,11.11,43,1002.55,26.14,89.78,1.4,1.9,0
2022-06-09,14.51,32,1006.96,26.57,88.17,1.72,2.04,0
2022-06-09,19.95,14,1003.29,25.86,87.81,1.45,6.29,0
2022-06-09,13.99,9,1007.07,26.12,89.64,1.49,1.22,0
2022-06-09,11.97,47,991.05,25.79,88.46,1.2,1.94,0
2022-06-09,27.94,7,1003.66,25.93,87.74,1.48,5.77,0
2022-06-09,20.29,10,998.39,25.88,90.56,1.49,1.51,0
2022-06-09,24.57,36,1005.16,26.65,87.26,1.49,1.77,0
2022-06-09,38.49,50,988.81,25.53,89.59,1.39,3.5,0
2022-06-09,20.78,27,957.69,23.62,90.48,0.99,3.26,0
2022-06-09,13.94,2,1001.17,25.86,88.02,1.52,5.53,0
2022-06-09,14.08,31,1006.88,26.63,88.31,1.79,2.86,0
2022-06-09,31.46,13,1003.29,25.86,87.81,1.45,6.29,0
2022-06-09,15.77,42,993.18,25.97,88.55,1.46,2.67,0
2022-06-09,23.24,16,1007.0,26.6,87.1,1.7,1.1,0
2022-06-09,28.1,37,990.59,25.78,89.36,1.59,6.41,0
2022-06-09,50.01,6,1006.22,26.44,87.25,1.65,2.19,0
2022-06-09,32.09,52,1002.17,26.01,91.25,1.28,1.6,0
2022-06-09,24.6,29,1007.05,26.51,88.1,1.63,1.19,0
2022-06-09,30.16,46,999.09,26.43,87.76,1.34,2.25,0
2022-06-09,23.4,41,988.71,25.79,87.85,1.11,2.29,0
2022-06-09,28.35,4,1000.83,25.37,88.28,1.29,9.74,0
2022-06-09,38.4,39,1002.38,26.02,88.68,1.57,8.9,0
2022-06-09,50.75,34,964.9,23.77,93.36,0.85,2.91,0
2022-06-09,20.37,8,1003.66,25.93,87.74,1.48,5.77,0
2022-06-09,52.66,51,1007.04,26.65,87.5,1.7,1.25,0
2022-06-09,25.65,33,999.58,26.38,88.14,1.82,1.58,0
2022-06-09,19.59,3,990.89,25.05,90.82,1.36,1.63,0
2022-06-10,9.79,45,997.23,26.69,85.79,1.51,0.32,0
2022-06-10,11.66,43,1001.46,27.2,84.31,1.81,0.97,0
2022-06-10,14.22,32,1006.03,27.6,83.37,2.47,1.69,0
2022-06-10,22.07,14,1001.98,27.11,83.09,2.05,1.45,0
2022-06-10,12.25,9,1005.92,27.28,84.42,2.32,1.18,0
2022-06-10,11.54,47,990.29,26.92,83.28,1.66,0.51,0
2022-06-10,23.12,7,1002.38,27.15,83.03,2.08,1.44,0
2022-06-10,18.81,10,997.18,26.97,84.81,2.18,0.89,0
2022-06-10,25.73,36,1004.35,27.77,82.21,2.06,0.78,0
2022-06-10,38.15,50,988.02,26.4,84.94,1.9,1.0,0
2022-06-10,17.33,27,956.88,24.26,87.59,1.09,0.88,0
2022-06-10,13.58,2,999.93,27.04,83.47,2.15,1.32,0
2022-06-10,13.55,31,1006.02,27.6,83.9,2.48,2.03,0
2022-06-10,30.73,13,1001.98,27.11,83.09,2.05,1.45,0
2022-06-10,17.81,42,992.47,26.86,84.38,1.86,1.09,0
2022-06-10,19.85,16,1006.0,27.6,82.5,2.3,1.3,0
2022-06-10,24.0,37,989.73,26.87,84.23,2.37,0.3,0
2022-06-10,58.4,6,1005.16,27.5,82.62,2.25,1.33,0
2022-06-10,29.66,52,1001.27,27.37,84.04,2.57,1.21,0
2022-06-10,26.05,29,1006.05,27.6,82.84,2.46,1.35,0
2022-06-10,31.31,46,998.42,27.6,82.63,1.83,0.32,0
2022-06-10,13.58,41,988.04,26.94,82.88,1.45,0.21,0
2022-06-10,34.24,4,999.31,26.78,83.48,1.89,1.56,0
2022-06-10,38.96,39,1001.32,27.01,84.29,2.17,1.43,0
2022-06-10,48.18,34,963.57,24.72,87.04,1.23,0.12,0
2022-06-10,19.38,8,1002.38,27.15,83.03,2.08,1.44,0
2022-06-10,45.5,51,1006.11,27.58,82.97,2.37,1.14,0
2022-06-10,25.97,33,998.75,27.17,84.39,2.5,0.74,0
2022-06-10,21.13,3,989.72,25.97,87.2,1.78,0.77,0
2022-06-11,9.43,45,998.49,26.93,84.59,1.86,5.12,0
2022-06-11,11.58,43,1002.7,27.4,82.73,2.14,10.1,0
2022-06-11,13.06,32,1007.34,27.77,81.75,2.71,11.0,0
2022-06-11,22.41,14,1003.38,26.97,81.73,2.41,8.13,0
2022-06-11,13.1,9,1007.29,27.43,82.96,2.65,6.97,0
2022-06-11,12.47,47,991.48,27.0,82.37,1.81,5.84,0
2022-06-11,18.7,7,1003.77,27.05,81.63,2.43,8.26,0
2022-06-11,16.86,10,998.42,27.25,83.08,2.34,10.17,0
2022-06-11,25.97,36,1005.58,27.87,80.92,2.28,7.93,0
2022-06-11,37.87,50,989.24,26.52,83.82,2.1,14.48,0
2022-06-11,17.51,27,,,,1.15,,0
2022-06-11,15.2,2,1001.29,26.93,82.26,2.43,9.67,0
2022-06-11,13.41,31,1007.31,27.73,82.32,2.69,13.75,0
2022-06-11,36.5,13,1003.38,26.97,81.73,2.41,8.13,0
2022-06-11,19.08,42,993.66,26.94,83.21,2.04,12.84,0
2022-06-11,17.41,16,1007.3,27.8,80.8,2.6,9.4,0
2022-06-11,24.45,37,990.91,26.82,84.3,2.16,20.06,0
2022-06-11,64.39,6,1006.48,27.63,80.99,2.56,9.14,0
2022-06-11,33.0,52,1002.61,27.45,82.89,2.76,4.47,0
2022-06-11,24.45,29,1007.37,27.8,81.19,2.74,8.06,0
2022-06-11,30.33,46,999.57,27.56,81.93,1.92,8.53,0
2022-06-11,12.23,41,989.17,27.02,82.11,1.56,4.68,0
2022-06-11,34.22,4,1000.77,26.41,82.34,2.29,7.29,0
2022-06-11,34.81,39,1002.65,26.88,83.04,2.48,20.13,0
2022-06-11,51.88,34,964.7,25.27,84.75,1.33,8.7,0
2022-06-11,17.34,8,1003.77,27.05,81.63,2.43,8.26,0
2022-06-11,49.76,51,1007.39,27.78,81.21,2.69,11.47,0
2022-06-11,25.25,33,999.95,27.29,83.14,2.63,16.96,0
2022-06-11,20.3,3,991.02,26.1,86.2,2.06,10.45,0
2022-06-12,8.29,45,999.16,26.44,88.53,1.29,2.24,0
2022-06-12,11.68,43,1003.22,27.22,84.33,1.68,4.57,0
2022-06-12,16.08,32,1007.8,27.64,82.69,2.21,7.27,0
2022-06-12,25.85,14,1003.88,26.62,84.78,1.83,10.88,0
2022-06-12,12.94,9,1007.83,27.08,85.2,2.0,7.11,0
2022-06-12,12.31,47,991.76,27.12,81.91,1.59,3.44,0
2022-06-12,22.66,7,1004.27,26.73,84.5,1.87,10.68,0
2022-06-12,18.27,10,999.07,26.86,87.04,1.89,5.18,0
2022-06-12,26.35,36,1005.91,27.89,80.82,1.97,4.57,0
2022-06-12,35.98,50,989.61,26.67,83.83,1.8,7.11,0
2022-06-12,24.61,27,,,,1.02,,0
2022-06-12,14.34,2,1001.79,26.66,85.13,1.93,10.34,0
2022-06-12,13.38,31,1007.74,27.66,82.64,2.19,7.11,0
2022-06-12,33.22,13,1003.88,26.62,84.78,1.83,10.88,0
2022-06-12,20.49,42,993.98,27.13,82.36,1.78,5.4,0
2022-06-12,21.37,16,1007.8,27.7,82.0,2.2,8.9,0
2022-06-12,26.05,37,991.3,26.97,85.66,2.2,7.19,0
2022-06-12,66.44,6,1006.98,27.47,82.58,2.12,9.31,0
2022-06-12,32.9,52,1003.02,27.2,84.4,2.05,1.73,0
2022-06-12,32.85,29,1007.87,27.61,82.79,2.22,7.33,0
2022-06-12,28.84,46,999.79,27.76,80.74,1.78,1.9,0
2022-06-12,18.05,41,989.39,27.19,81.17,1.44,2.13,0
2022-06-12,38.75,4,1001.27,25.9,86.63,1.58,12.19,0
2022-06-12,35.36,39,1003.06,26.78,84.61,1.98,10.57,0
2022-06-12,58.95,34,965.48,24.79,91.32,1.03,6.08,0
2022-06-12,16.98,8,1004.27,26.73,84.5,1.87,10.68,0
2022-06-12,43.4,51,1007.87,27.7,82.24,2.26,7.91,0
2022-06-12,26.09,33,1000.42,27.35,84.22,2.38,7.54,0
2022-06-12,22.16,3,991.58,25.86,88.32,1.58,8.91,0
2022-06-13,13.0,45,996.7,28.01,80.42,2.13,0.0,0
2022-06-13,10.25,43,1001.28,28.37,79.15,2.26,0.0,0
2022-06-13,12.85,32,1006.21,28.6,79.4,2.83,0.0,0
2022-06-13,12.03,9,1005.93,28.39,80.47,2.78,0.0,0
2022-06-13,16.65,47,990.36,27.83,79.22,2.12,0.13,0
2022-06-13,20.5,7,1002.28,28.24,78.35,2.67,0.0,0
2022-06-13,20.75,10,996.99,28.24,79.49,2.69,0.0,0
2022-06-13,24.9,36,1004.44,28.7,78.39,2.58,0.0,0
2022-06-13,34.8,50,988.15,27.55,79.48,2.26,0.14,0
2022-06-13,16.6,27,,,,1.18,,0
2022-06-13,14.6,31,1006.18,28.6,79.61,2.76,0.0,0
2022-06-13,30.0,13,1001.84,28.2,78.27,2.67,0.0,0
2022-06-13,21.08,42,992.58,27.88,79.52,2.19,0.11,0
2022-06-13,41.93,52,1001.43,28.33,79.17,3.1,0.0,0
2022-06-13,42.1,46,998.42,28.48,78.28,2.39,0.0,0
2022-06-13,68.65,34,963.19,26.36,79.6,1.65,0.34,0
2022-06-13,21.15,8,1002.28,28.24,78.35,2.67,0.0,0
2022-06-13,24.6,33,998.89,28.34,79.56,3.03,0.0,0
2022-06-13,21.5,3,989.56,27.27,82.73,2.13,0.14,0
2022-06-13,14.47,2,999.83,28.14,78.73,2.75,0.0,0
2022-06-13,38.7,4,998.95,27.93,77.71,2.65,0.0,0
2022-06-13,77.7,6,1005.29,28.52,78.93,2.69,0.0,0
2022-06-13,31.98,14,1001.84,28.2,78.27,2.67,0.0,0
2022-06-13,21.9,16,1006.2,28.6,79.1,2.7,0.0,0
2022-06-13,55.9,39,1001.2,28.34,77.45,2.8,0.0,0
2022-06-13,26.5,51,1006.31,28.65,78.86,2.83,0.0,0
2022-06-14,8.65,45,997.76,28.18,79.79,1.97,0.38,0
2022-06-14,11.73,43,1002.31,28.46,78.62,2.08,0.36,0
2022-06-14,14.79,32,1007.21,28.72,78.4,2.64,0.19,0
2022-06-14,28.32,14,1002.97,28.49,76.43,2.56,0.0,0
2022-06-14,13.85,9,1006.93,28.62,79.39,2.62,0.15,0
2022-06-14,13.64,47,991.29,27.88,79.15,2.05,0.4,0
2022-06-14,30.6,7,1003.39,28.52,76.54,2.56,0.0,0
2022-06-14,26.56,10,998.04,28.38,79.08,2.5,0.17,0
2022-06-14,29.01,36,1005.41,28.79,77.89,2.44,0.18,0
2022-06-14,40.55,50,989.13,27.62,79.49,2.11,0.41,0
2022-06-14,24.71,27,,,,1.15,,0
2022-06-14,19.63,2,1000.93,28.42,77.19,2.64,0.02,0
2022-06-14,14.36,31,1007.18,28.67,78.88,2.6,0.37,0
2022-06-14,40.13,13,1002.97,28.49,76.43,2.56,0.0,0
2022-06-14,20.24,42,993.54,27.9,79.54,2.08,0.51,0
2022-06-14,30.29,16,1007.2,28.8,77.6,2.5,0.0,0
2022-06-14,25.6,37,990.69,28.21,79.6,2.98,0.21,0
2022-06-14,67.43,6,1006.31,28.74,77.35,2.51,0.0,0
2022-06-14,35.43,52,1002.41,28.37,79.29,2.94,0.17,0
2022-06-14,33.45,29,1007.25,28.78,77.92,2.7,0.0,0
2022-06-14,33.05,46,999.36,28.49,78.81,2.32,0.37,0
2022-06-14,27.3,41,988.95,27.84,79.14,1.95,0.47,0
2022-06-14,38.8,4,1000.15,28.29,75.64,2.6,0.0,0
2022-06-14,36.03,39,1002.32,28.5,76.93,2.64,0.22,0
2022-06-14,51.98,34,964.24,26.45,79.97,1.53,0.38,0
